3	0.56	0.53	0.8634	2.12	4	0.88	4.71	0.016137844	1	1	54.525413
0	0.82	0.79		2.37	3	0.9412	4.6	0.016159266	1	0	54.558273
5	0.51	0.50	0.8584	1.69	3.7	1	4.9	0.054105378	1	2	54.563474
6	0.77	0.75	0.8886	2.17	6.701	1	4.96	0.012724834	1	1	54.602988
4	0.46	0.41	0.8618	1.45	13.6	0.92	4.76	0.019307794	0	2	54.60447
2	0.96	0.90	0.8814	0.95	14.7	0.64	4.52	0.026995377	0	3	54.616878
2	0.79	0.74	0.9164	2.27	3	1	4.92	0.029730253	0	1	54.629574
4	0.89	0.87	0.8231	1.58	11.83	1	4.84	0.029982806	1	2	54.629794
2	0.96	0.91	0.8735	2.4	10	1	5	0.019395059	0	1	54.62982
4	0.68	0.66	0.9124	1.6	3.25	1	4.92	0.044071545	1	2	54.633269
2	0.52	0.50	0.8933	1.28	81.336	1	4.72	0.038955378	1	2	54.638979
4	0.54	0.50	0.948	1.67		1	4.84	0.010530794	0	2	54.666849
5	0.48	0.45	0.9124	1.6	22	1	4.92	0.024065157	1	2	54.671286
2	0.93	0.90	0.8638	1.88	4	1	4.52	0.043748358	1	2	54.671731
0	0.79	0.77	0.8498	1.5	21	0.96	4.96	0.006944611	1	1	54.684081
4	0.67	0.64	0.8542	1.23	2	1	4.96	0.014115867	0	1	54.692591
4	0.70	0.67	0.8606	1.57	6	1	4.64	0.042806372	1	2	54.726418
0	0.88	0.82	0.8726	1.57	20	1	4.88	0.029742338	0	2	54.758765
4	0.42	0.37	0.7683	2.53	3.1	0.92	5	0.030677078	0	1	54.758866
6	0.54	0.49	0.9164	2.27	6	1	4.92	0.028399513	0	1	54.791396
3	0.46	0.41	0.8805	2.27	13	1	4.64	0.010093942	0	1	54.830327
2	0.88	0.84	0.8559	2	1	0.92	4.92	0.016452239	0	3	54.835566
4	0.56	0.54	0.8505	1.97	18	0.96	4.35	0.004871759	1	1	54.839075
3	0.42	0.41	0.8571	1.9	5	0.96	4.8	0.008370494	0	2	54.852045
0	0.92	0.88	0.8503	1.44	20.2	1	4.96	0.028593151	0	2	54.876441
4	0.98	0.95	0.8372	1.8	10	1	4.72	0.013465337	1	2	54.881371
2	0.58	0.56	0.7975	2.43	1	1	4.92	0.02763904	1	1	54.898928
3	0.92	0.85	0.9145	1.84	6	0.96	4.68	0.035804549	0	2	54.902555
4	0.63	0.57	0.8834	2	6.8	0.92	4.88	0.00791917	0	3	54.913391
2	0.55	0.53	0.8238	3	1	0.96	4.88	0.028058827	1	3	54.914889
2	0.57	0.54	0.854	1.76	7	1	4.76	0.032115623	1	1	54.922829
2	0.84	0.82	0.8571	1.24	2	1	4.76	0.03913049	1	2	54.923105
0	0.45	0.43	0.8921	1.67	6	1	4.96	0.064311953	1	2	54.924614
3	0.55	0.53	0.9124	1.6	6	1	4.92	0.026878136	1	2	54.932402
0	0.62	0.60	0.8116	2.15	14.405	1	4.92	0.032442571	1	1	54.937808
3	0.38	0.33	0.8552	1.92	13.1	0.96	4.72	0.019458615	0	1	54.941324
4	0.92	0.88	0.8508	2.04	3	0.96	4.79	0.036895041	0	1	54.964669
1	0.82	0.80	0.8427	1.44	21.516	1	4.88	0.005205263	1	2	54.979163
6	0.42	0.38	0.8117	2.2	6	1	4.92	0.028349793	0	1	55.010658
0	0.92	0.89	0.8378	3	11	0.88	4.8	0.012594579	0	1	55.011351
4	0.96	0.91	0.8982	1.51	16.4	1	4.56	0.006566587	0	2	55.016973
3	0.53	0.51	0.8498	1.5	5	0.96	4.96	0.012680396	1	1	55.050423
2	0.77	0.74	0.8513	1.44	31.654	1	4.48	0.040750061	1	2	55.088335
2	0.75	0.72	0.8791	1.94	8	0.96	5	0.027997316	1	2	55.147697
4	0.63	0.57	0.8498	1.5	1	0.96	4.96	0.07105491	0	1	55.150182
3	0.75	0.73	0.8235	3.5	4	1	4.44	0.022170979	0	3	55.153731
1	0.71	0.69	0.8233	1.98	15.6	0.96	4.65	0.021263753	1	2	55.216145
2	0.46	0.42	0.8416	2.58	6	0.96	4.96	0.012929935	0	1	55.217357
6	0.91	0.89	0.8122	1.8	1	0.8	4.6	0.025155531	1	3	55.240468
4	0.71	0.68	0.8716	1.32	32	0.88	4.73	0.030754706	1	2	55.245776
4	0.54	0.48	0.8454	1.46	20.774	0.92	4.8	0.02263012	0	2	55.25655
3	0.49	0.47	0.8805	2.27	1	1	4.64	0.026318368	1	1	55.294217
0	0.65	0.63	0.8827	1.47	10	1	4.68	0.024130709	1	2	55.297684
5	0.84	0.82	0.8397	2.1	4	0.96	4.67	0.022694184	1	1	55.303671
4	0.46	0.41	0.8606	1.57	5	1	4.64	0.051823539	0	2	55.314002
3	0.54	0.49	0.7849	2.05	15	1	4.91	0.031449986	0	1	55.329122
2	0.58	0.52	0.8599	1.5	20.77	1	4.84	0.0192769	0	2	55.3318
1	0.46	0.44	0.8913	1.81	4	0.96	4.96	0.01094915	0	2	55.336057
2	0.75	0.71	0.7751	2.3	3	0.96	4.44	0.02750868	0	1	55.351914
4	0.75	0.69	0.9226	1.55	12	1	4.88	0.018516764	0	2	55.358952
3	0.53	0.51	0.8028	1.87	4	0.96	4.84	0.02164738	1	2	55.36181
1	0.67	0.63	0.859	1.44	24.43	1	4.82	0.010140311	0	2	55.376104
1	0.46	0.43	0.8117	2.2	17.8	1	4.92	0.028574536	0	1	55.377057
4	0.63	0.60	0.8233	1.98	15	0.96	4.65	0.026328544	0	2	55.377506
6	0.97	0.95	0.6825	1.85	12	1	4.96	0.014628288	1	2	55.383791
2	0.88	0.85	0.8435	2.33	10.95	0.96	4.84	0.005919853	1	1	55.384696
4	0.78	0.76	0.8258	2.14	10.835	0.96	4.52	0.028080848	1	1	55.390886
2	0.79	0.77	0.8972	4	4	0.9167	4.9	0.037717604	1	1	55.404367
1	0.92	0.87	0.8211	3	4	0.96	4.83	0.045439942	0	1	55.41442
6	0.92	0.87	0.8455	1.56	19.9	0.92	4.92	0.01236436	0	2	55.427626
5	0.46	0.42	0.7438	1.71	4	0.92	4.84	0.040960997	0	3	55.467068
2	0.56	0.54	0.9161	2.17	2	0.8	4.76	0.028268947	1	3	55.467344
4	0.88	0.84	0.8639	1.46	19.1	0.96	4.8	0.024396817	0	2	55.47421
2	0.96	0.91	0.9106	1.33	20.15	0.92	4.96	0.005697962	0	2	55.481251
3	0.71	0.68	0.9145	1.84	15	0.96	4.68	0.02778345	0	2	55.500658
2	0.57	0.55	0.8496	2.41	14	0.88	4.76	0.028449263	1	1	55.5415
5	0.50	0.46	0.8887	1.55	8	0.96	4.72	0.037925502	0	2	55.549046
1	0.46	0.42	0.8571	1.9	7.1	0.96	4.8	0.023829111	0	2	55.559091
2	0.75	0.73	0.7773	2.83	1	1	4.74	0.009611692	1	3	55.56192
2	0.50	0.45	0.7672	2.03	17.8	0.88	4.83	0.01664353	0	1	55.594948
2	0.81	0.80	0.8681	1.27	7	0.88	4.84	0.018298453	1	2	55.613782
0	0.73	0.70	0.8759	2.12	5	1	4.72	0.024926877	1	1	55.622817
3	0.58	0.53	0.8712	2.13	4	1	4.8	0.059737389	0	1	55.624885
5	0.62	0.60	0.8333	2.81	10.001	1	5	0.041873896	1	1	55.627781
2	0.64	0.61	0.8713	2.72	7	1	4.82	0.027229	1	1	55.669768
3	0.68	0.66	0.8356	2.33	5	0.92	4.88	0.014102118	1	3	55.671205
4	0.54	0.48	0.8606	1.57	6	1	4.64	0.032216067	0	2	55.682207
4	0.47	0.44	0.8021	2.48	20.668	0.96	4.78	0.021528016	1	1	55.687921
4	0.73	0.70	0.8445	2.56	1	0.84	4.47	0.015025533	1	3	55.702593
1	0.58	0.53	0.8834	1.61	36.8	0.88	4.76	0.025281525	0	2	55.710626
2	0.75	0.73	0.9028	2.13	6	1	4.88	0.064147208	1	1	55.72797
6	0.74	0.72	0.8504	2	11	0.92	4.68	0.020068191	1	2	55.765312
2	0.50	0.50	0.8427	3.03	6	0.9524	4	0.019703251	0	1	55.767483
3	0.63	0.58	0.8037	1.8	10	0.96	4.84	0.020574171	0	2	55.775689
0	0.88	0.83	0.9081	1.55	11	0.96	4.48	0.026485434	0	2	55.797639
2	0.96	0.94	0.8244	1.59	12	1	4.95	0.017635897	1	2	55.809926
4	0.70	0.67	0.8289	1.5	4.3	0.96	4.68	0.010884971	1	2	55.813005
0	0.78	0.76	0.8559	2	6	0.92	4.92	0.049962187	1	3	55.835777
5	0.58	0.55	0.8428	1.43	12	0.88	4.84	0.028917207	0	2	55.843639
4	0.64	0.61	0.8255	1.76	2	0.96	4.67	0.019227045	1	1	55.843767
0	0.60	0.57	0.8726	1.55	20.09	0.96	4.84	0.014243559	1	2	55.856281
3	0.64	0.62	0.7602	2.67	14	0.96	4.87	0.011713193	1	3	55.865972
3	0.54	0.49	0.8601	2.57	16.94	0.72	4.68	0.016009012	0	3	55.873091
2	0.46	0.42	0.8947	2.41	6	1	4.46	0.011707267	0	1	55.878737
3	0.67	0.63	0.8519	1.69	12.3	1	4.92	0.027933554	0	2	55.880868
4	0.83	0.79	0.8544	1.33	11	1	4.96	0.008126146	0	2	55.8829
3	0.91	0.89	0.8316	2.13	2.3	1	4.72	0.034587034	1	1	55.885674
6	0.42	0.38	0.8548	3.5	2	0.92	4.57	0.018272759	0	1	55.936446
5	0.54	0.48	0.8645	1.18	11.3	0.96	4.6	0.013361354	0	2	55.94852
1	0.96	0.94	0.8542	1.23	5	1	4.96	0.028725506	1	1	55.95677
1	0.92	0.88	0.827	2.13	2	1	4.92	0.035765899	0	3	55.957164
2	0.55	0.53	0.9295	2.56	5.5	1	4.84	0.007679173	1	1	55.96607
4	0.50	0.51	0.7821	2.2	5	0.96	4.79	0.09207706	1	3	55.983635
2	0.88	0.85	0.8486	1.5	7	0.96	4.96	0.021787163	1	2	55.991527
4	0.57	0.55	0.877	1.31	1	1	4.64	0.008267593	1	2	55.996984
1	0.38	0.33	0.855	1.39	25.05	1	4.68	0.005260659	0	1	55.99893
1	0.81	0.78	0.7469	2	12.78	1	4.72	0.008564527	1	3	56.005293
4	0.57	0.52	0.8516	1.14	28.6	1	4.76	0.02510036	1	2	56.007978
4	0.92	0.89	0.8255	1.76	13.9	0.96	4.67	0.011503662	0	1	56.018024
4	0.97	0.96	0.8639	1.46	3	0.96	4.8	0.053051269	1	2	56.01824
6	0.92	0.89	0.8625	1.89	9	1	4.92	0.044263614	0	2	56.036005
1	0.95	0.93	0.8505	2.38	19	1	4.84	0.029590416	1	1	56.037797
1	0.67	0.61	0.8544	1.44	10.82	0.96	4.76	0.037872398	0	2	56.053488
2	0.63	0.61	0.8031	2.39	7	1	5	0.005493331	1	1	56.065347
1	0.88	0.84	0.7969	1.67	4	1	5	0.008058243	0	2	56.091229
1	0.75	0.71	0.8273	2	11	0.92	4.72	0.02753362	0	3	56.091387
3	0.92	0.87	0.91	1.47	11.2	0.96	4.84	0.003532666	0	2	56.102021
4	0.58	0.54	0.8272	2.07	3.8	1	4.88	0.014474296	0	1	56.108914
4	0.57	0.55	0.8272	2.07	3	1	4.88	0.014868076	1	1	56.113769
0	0.59	0.57	0.8559	2	17	0.92	4.92	0.042895813	1	3	56.120917
5	0.84	0.82	0.9032	2.18	4	0.96	4.84	0.02447629	1	1	56.127008
4	0.56	0.53	0.9	2.5	3	1	4.73	0.027811805	1	1	56.138987
1	0.54	0.50		2.37	7.95	0.9412	4.6	0.005939494	0	0	56.145113
1	0.67	0.62	0.8492	1.6	3	0.88	4.8	0.020027014	0	2	56.160314
0	0.46	0.43	0.8395	1.22	10.6	0.96	4.84	0.019714473	0	2	56.169033
1	0.67	0.60	0.8297	2.36	10.3	1	4.96	0.039095236	0	1	56.177032
4	0.96	0.90	0.8665	1.89	19.45	1	4.76	0.012719853	0	2	56.189996
5	0.54	0.50	0.8313	2.2	2	0.96	4.88	0.020041961	0	1	56.19316
6	0.38	0.33	0.8443	1.76	12.1	1	4.96	0.017994379	0	2	56.193432
0	0.46	0.42	0.8525	1.78	8	0.96	5	0.033602834	0	2	56.206856
1	0.79	0.75	0.9048	1.63	17.95	1	4.96	0.023628142	0	2	56.222282
6	0.75	0.70	0.8289	1.5	7.1	0.96	4.68	0.030773339	0	2	56.234834
3	0.66	0.64	0.839	1.8	9	0.96	4.68	0.043434887	1	1	56.255653
1	0.54	0.51	0.8671	2.68	9.61	0.8	4.76	0.013702837	1	3	56.26685
5	0.46	0.41	0.8706	1.58	17	1	4.76	0.020559833	0	2	56.293597
1	0.46	0.41	0.881	2.4	2	1	4.71	0.046985105	0	1	56.323541
0	0.46	0.43	0.8815	2.33	1	0.92	4.71	0.025227784	0	1	56.355061
2	0.42	0.38	0.9161	2.17	16	0.8	4.76	0.017346901	0	3	56.355852
4	0.50	0.44	0.8771	1.67	7	1	4.72	0.039814133	0	2	56.367655
6	0.58	0.56	0.9529	1.47	13	0.92	4.76	0.010816574	1	2	56.391511
5	0.56	0.54	0.8289	1.5	25	0.96	4.68	0.029106263	1	2	56.394584
0	0.88	0.86	0.8921	1.67	35	1	4.96	0.0186507	1	2	56.449849
1	0.75	0.73	0.8219	2.66	21.6	1	4.75	0.015970153	1	1	56.462629
2	0.51	0.49	0.8496	2.41	17.1	0.88	4.76	0.009722932	1	1	56.469877
3	0.92	0.90	0.8769	1.71	5	0.96	4.92	0.015693546	0	2	56.480106
4	0.58	0.56	0.8289	1.5	6.9	0.96	4.68	0.019796755	1	2	56.480324
6	0.86	0.84	0.8584	3.13	2	1	4.84	0.010628667	1	3	56.487174
0	0.45	0.43	0.8797	1.92	10	1	4.88	0.028492591	1	2	56.5238
4	0.72	0.70	0.8316	2.13	3.5	1	4.72	0.007617539	1	1	56.525662
2	0.58	0.55	0.7975	2.43	3	1	4.92	0.032055081	0	1	56.535204
2	0.64	0.60	0.8091	1.86	16.2	1	4.8	0.034367151	1	2	56.543872
4	0.80	0.78	0.8984	1.57	5	1	5	0.02373485	1	2	56.555295
6	0.97	0.95	0.8589	1.29	16.3	1	4.64	0.012721448	1	2	56.561108
6	0.72	0.71	0.8158	3.5	4	0.96	5	0.009514813	1	3	56.591296
4	0.39	0.36	0.8715	3	6.252	1	4.84	0.009217927	1	1	56.596601
1	0.52	0.50	0.8542	1.23	7.167	1	4.96	0.010444394	1	1	56.608146
2	0.63	0.58	0.8606	1.57	3	1	4.64	0.038962494	0	2	56.610628
1	0.59	0.56	0.8498	1.5	9	0.96	4.96	0.019789059	1	1	56.629173
6	0.62	0.60	0.8831	1.79	4	1	4.92	0.025356227	1	2	56.640208
2	0.55	0.53	0.8586	1.55	8.25	0.92	4.96	0.002800288	1	2	56.655221
1	0.71	0.69	0.9106	1.33	40	0.92	4.96	0.006236182	1	2	56.660952
1	0.58	0.53	0.83	2.97	2	1	4.95	0.017159483	0	1	56.667358
6	0.50	0.45	0.9081	1.55	6	0.96	4.48	0.041703079	0	2	56.708023
3	0.75	0.70	0.9013	1.43	26.2	1	4.88	0.018021168	0	2	56.751192
2	0.52	0.49	0.8287	2.89	4	0.92	4.84	0.010158548	1	1	56.753481
0	0.53	0.51	0.859	1.44	8.5	1	4.82	0.035135637	1	2	56.793026
0	0.89	0.86	0.7866	2.67	12	0.96	4.96	0.01193302	1	3	56.808868
4	0.79	0.75	0.7969	1.67	10.45	1	5	0.008729065	0	2	56.813037
5	0.92	0.91	0.9048	1.63	4	1	4.96	0.008550219	1	2	56.825223
0	0.46	0.47	0.8886	2.17		1	4.96	0.044054852	1	1	56.851388
2	0.67	0.66	0.7758	2.8	3.668	0.76	4.84	0.034966617	1	3	56.872994
6	0.84	0.82	0.8815	1.38	58.5	1	4.76	0.025336439	1	2	56.873314
0	0.54	0.50	0.8322	1.75	27.1	1	4.72	0.010794135	0	2	56.877577
5	0.65	0.63	0.8352	3.44	2	0.8	4.72	0.035494706	1	3	56.884211
5	0.63	0.58	0.8291	3.22	6.566	1	4.6	0.020542417	0	3	56.887813
0	0.78	0.76	0.8244	1.59	14.4	1	4.95	0.011942678	1	2	56.893398
0	0.66	0.64	0.8297	2.36	4	1	4.96	0.022615808	1	1	56.963563
4	0.42	0.37	0.8586	1.57	3.133	1	4.67	0.016824648	0	1	56.977896
1	0.76	0.74	0.8966	1.67	6.5	0.88	4.92	0.032871251	1	2	56.98186
1	0.71	0.66	0.8537	2.33	9	1	4.43	0.026500135	0	1	56.996921
6	0.79	0.77	0.8325	2.63	7	1	4.85	0.011214032	0	1	57.01105
2	0.92	0.87	0.8321	1.51	12.9	1	4.68	0.01510384	0	2	57.027627
4	0.67	0.63	0.8791	1.94	5	0.96	5	0.025964187	0	2	57.028005
5	0.42	0.42	0.8289	1.5	27	0.96	4.68	0.042438251	0	2	57.045108
4	0.45	0.43	0.8542	1.23	19.6	1	4.96	0.009629198	1	1	57.069326
2	0.78	0.76	0.8289	1.5	49.05	0.96	4.68	0.032284596	1	2	57.070132
1	0.57	0.55	0.8495	2	14.465	1	4.67	0.011570184	1	1	57.103636
3	0.58	0.55	0.9082	1.43	17.1	0.96	4.76	0.033253058	0	2	57.144273
1	0.52	0.50	0.8577	1.58	5	1	4.56	0.023508729	1	2	57.144674
2	0.50	0.50	0.8306	2.67	1	1	4.84	0.026213572	1	1	57.146824
3	0.48	0.46	0.8571	1.9	2	0.96	4.8	0.039224738	1	2	57.146992
3	0.46	0.42	0.8857	1.6	1	0.92	4.76	0.011631302	0	2	57.148782
6	0.70	0.67	0.9033	1.25	4	1	4.8	0.036737962	1	2	57.154512
2	0.62	0.58	0.9529	1.47	12.2	0.92	4.76	0.036246672	1	2	57.175082
3	0.53	0.51	0.8878	2.83	3	0.96	4.72	0.064776868	1	1	57.176984
4	0.48	0.43	0.8743	1.28	27	0.96	4.88	0.041994783	1	2	57.203683
3	0.63	0.58	0.8295	1.57	18.5	1	4.64	0.004587802	0	2	57.216819
2	0.56	0.54	0.8028	1.87	7	0.96	4.84	0.021467835	1	2	57.223877
2	0.90	0.88	0.8364	1.54	17.4	1	4.72	0.014436954	1	2	57.227094
3	0.58	0.54	0.8444	1.43	1	0.84	4.96	0.048986441	0	3	57.23612
2	0.83	0.80	0.884	3	3	0.92	4.64	0.008105997	0	1	57.245478
3	0.50	0.43	0.8446	1.38	46.5	0.96	4.96	0.017079446	0	2	57.246285
6	0.72	0.70	0.8377	2.11	5	0.96	4.52	0.00158699	1	1	57.254651
1	0.55	0.53	0.9225	2.32	2	0.96	4.88	0.009053025	1	1	57.259513
4	0.67	0.62	0.8594	2.11	6	1	4.76	0.030574978	0	1	57.286042
6	0.84	0.81	0.8981	1.67	22.5	0.88	4.96	0.013992964	1	2	57.29721
6	0.96	0.92	0.8638	1.88	9	1	4.52	0.023269209	0	2	57.301012
2	0.58	0.54	0.8702	1.47	7	0.84	4.8	0.008315681	0	3	57.312703
2	0.91	0.88	0.8665	1.89	10.8	1	4.76	0.022238336	1	2	57.31527
4	0.63	0.59	0.8687	1.42	16.1	0.96	4.8	0.008283752	0	2	57.319504
6	0.48	0.46	0.8528	2.33	10.1	0.96	4.64	0.021893419	1	1	57.323402
1	0.50	0.47		2.37	5	0.9231		0.013021012	0	0	57.352709
2	0.58	0.55	0.8712	2.13	5	1	4.8	0.021772278	0	1	57.368922
4	0.45	0.43	0.8759	2.12	16	1	4.72	0.031470461	1	1	57.41689
5	0.66	0.63	0.9013	1.43	4	1	4.88	0.057174439	1	2	57.426687
0	0.88	0.88	0.8172	2.22	6	0.88	4.68	0.028401273	1	1	57.436036
0	0.58	0.54	0.8429	2.52	6	1	4.92	0.022147026	0	1	57.451135
2	0.84	0.82	0.8255	1.76	22	0.96	4.67	0.022252562	1	1	57.451473
3	0.79	0.79	0.8665	1.89	8	1	4.76	0.00950644	0	2	57.455655
1	0.69	0.67	0.8988	1.29	28	1	4.6	0.014700545	1	2	57.466322
5	0.79	0.75	0.9081	1.55	10.5	0.96	4.48	0.055664505	0	2	57.467945
4	0.79	0.77	0.8306	2.57	2	0.8	4.8	0.023294666	0	3	57.467966
6	0.71	0.65	0.8606	1.57	18	1	4.64	0.032134746	0	2	57.469057
1	0.75	0.73	0.8715	3	5	1	4.84	0.052054911	1	1	57.480436
0	0.67	0.63	0.8728	1.89	22.7	1	4.92	0.010999151	0	2	57.499712
4	0.96	0.93	0.8508	2.04	3	0.96	4.79	0.011043951	0	1	57.505388
3	0.79	0.79	0.7846	3.31	8	1	4.9	0.012767315	1	3	57.528304
4	0.83	0.78	0.8808	1.45	12.1	1	4.76	0.030781369	0	2	57.536626
1	0.54	0.50	0.8219	2.66	8	1	4.75	0.017732924	0	1	57.539654
5	0.38	0.33	0.8498	1.5	25	0.96	4.96	0.033362837	0	1	57.54163
3	0.54	0.49	0.9124	1.6	4	1	4.92	0.047919817	0	2	57.548902
6	0.79	0.77	0.8302	2.5	3	1	5	0.009367551	1	1	57.57582
3	0.42	0.36	0.8831	1.69	16.492	0.96	4.69	0.016344599	0	2	57.578234
0	0.92	0.88	0.8626	2.07	13.48	1	4.6	0.013456558	0	1	57.579838
0	0.53	0.51	0.8721	1.14	29.068	0.92	4.68	0.014731544	1	2	57.606315
1	0.88	0.86	0.8966	1.67	11.1	0.88	4.92	0.022086305	1	2	57.647992
0	0.92	0.88	0.8594	2.11	9.151	1	4.76	0.012797836	0	1	57.663794
3	0.61	0.59	0.827	2.13	2	1	4.92	0.028972419	1	3	57.679039
4	0.50	0.48		2.37	18	0.8571		0.063295577	1	0	57.750504
0	0.71	0.67	0.7866	2.67	13	0.96	4.96	0.032660674	0	3	57.757811
3	0.67	0.65	0.8407	2.38	5	0.96	5	0.029640027	1	1	57.767748
5	0.58	0.54	0.8577	1.26	28.86	1	4.88	0.029081488	1	2	57.8312
2	0.57	0.55	0.8036	1.67	4	0.92	4.96	0.021106738	1	1	57.840555
1	0.46	0.44	0.8702	1.47	5	0.84	4.8	0.010185049	1	3	57.847918
2	0.83	0.81	0.8435	2.33	10.8	0.96	4.84	0.021469984	1	1	57.896229
4	0.80	0.78	0.8578	2.24	14	1	4.6	0.012265291	1	1	57.907277
0	0.89	0.88	0.8887	1.55	25.25	0.96	4.72	0.054719952	1	2	57.916983
0	0.67	0.65	0.8108	2.71	4.6	0.96	4.82	0.049710693	1	1	57.956586
6	0.46	0.41	0.8771	1.92	10.885	1	4.85	0.031982128	0	3	57.970303
6	0.75	0.74	0.8589	1.29	35	1	4.64	0.035283554	1	2	57.979197
4	0.71	0.68	0.8887	1.55	4.5	0.96	4.72	0.046018017	0	2	57.980604
5	0.46	0.42	0.8715	3	5	1	4.84	0.020579396	0	1	57.998723
1	0.92	0.90	0.8542	1.23	10.1	1	4.96	0.006519358	1	1	58.014157
5	0.50	0.45	0.8272	2.07	4.6	1	4.88	0.026732551	0	1	58.027892
5	0.79	0.75	0.8492	1.6	6	0.88	4.8	0.020421503	0	2	58.036567
6	0.63	0.59	0.8589	1.29	2	1	4.64	0.030016287	0	2	58.046285
3	0.54	0.49	0.8036	2.4	4.65	1	4.92	0.015147896	0	1	58.054013
0	0.58	0.53	0.9081	1.55	10	0.96	4.48	0.026802159	0	2	58.067808
1	0.95	0.91	0.8889	1.5	23.22	1	4.72	0.029280234	1	1	58.06972
4	0.78	0.76	0.8249	1.92	7	1	4.8	0.009135789	1	2	58.11384
6	0.83	0.79	0.8238	3	6	0.96	4.88	0.020848676	0	3	58.114547
4	0.64	0.62	0.8021	2.48	6	0.96	4.78	0.041939791	1	1	58.118381
6	0.86	0.84	0.8831	1.79	3	1	4.92	0.01924192	1	2	58.119695
4	0.46	0.42	0.8571	1.9	5	0.96	4.8	0.020504471	0	2	58.139612
2	0.79	0.77	0.7975	2.43	26	1	4.92	0.013579258	1	1	58.143118
3	0.88	0.85	0.8764	1.61	15	1	4.8	0.004223042	0	2	58.15082
6	0.55	0.54	0.8796	1.25	12	0.96	4.56	0.064714056	1	2	58.16369
1	0.58	0.57	0.8936	1.3	15.1	1	4.72	0.006204018	1	2	58.173978
5	0.63	0.56	0.8771	1.67	19.4	1	4.72	0.039526403	0	2	58.201312
4	0.61	0.59	0.7683	2.53	5	0.92	5	0.039617996	1	1	58.211646
4	0.77	0.77	0.8703	2.29	1	1	4.91	0.008474017	1	1	58.217345
4	0.88	0.85	0.8529	2.08	1	0.96	4.9	0.00622048	1	1	58.221928
2	0.63	0.60	0.7535	2.09	2	1	5	0.027702235	1	1	58.229275
4	0.57	0.55	0.7771	1.81	4.1	0.84	4.5	0.051021175	1	3	58.231115
4	0.75	0.70	0.8255	1.76	14	0.96	4.67	0.031810651	0	1	58.242155
3	0.63	0.60	0.8746	1.5	0.8	1	4.8	0.031352897	0	2	58.243656
4	0.63	0.58	0.9055	2.41	31	1	4.8	0.011665215	0	1	58.248029
3	0.84	0.82		2.37	4.4	0.9474		0.027735982	1	3	58.250495
2	0.80	0.78	0.8929	3.22	13.908	0.96	4.5	0.02158807	1	3	58.284312
2	0.54	0.48	0.9024	2.38	15	0.92	4.88	0.021444603	0	1	58.287051
3	0.63	0.61	0.7773	2.83	4.2	1	4.74	0.028043077	1	3	58.292959
3	0.83	0.82	0.8333	2.19	1.1	0.96	4.92	0.028900739	1	1	58.296708
3	0.54	0.50	0.8681	1.27	3	0.88	4.84	0.003498857	0	2	58.297509
5	0.42	0.38	0.8889	1.5	2.7	1	4.72	0.043004254	0	1	58.323607
2	0.92	0.88	0.8586	1.57	7	1	4.67	0.003499159	0	1	58.34481
2	0.50	0.44	0.8889	1.5	11	1	4.72	0.051181051	0	1	58.348666
3	0.64	0.62	0.8771	1.67	17	1	4.72	0.012262314	1	2	58.358992
4	0.80	0.78		2.37	4	1	5	0.047879854	1	0	58.37135
6	0.50	0.48	0.8435	2.33	23.75	0.96	4.84	0.008552307	1	1	58.384496
0	0.88	0.83	0.8574	1.1	33.4	1	4.84	0.010186942	0	2	58.385808
2	0.87	0.85	0.878	1.4	16.582	0.96	4.48	0.009243198	1	2	58.392621
4	0.51	0.51	0.8687	1.42	0.6	0.96	4.8	0.034241818	1	2	58.39938
0	0.79	0.78	0.8571	1.48	1	0.92	4.68	0.044024308	0	2	58.433199
6	0.84	0.82	0.8255	1.76	12	0.96	4.67	0.033881415	1	1	58.468436
2	0.63	0.60	0.839	1.8	1	0.96	4.68	0.021379151	0	1	58.492879
0	0.67	0.65	0.8272	2.07	10	1	4.88	0.033285209	1	1	58.497098
2	0.58	0.56	0.8571	1.9	4	0.96	4.8	0.015066681	1	2	58.520219
2	0.82	0.80	0.8486	1.5	9.4	0.96	4.96	0.01427382	1	2	58.535168
1	0.76	0.74	0.8889	1.5	5.2	1	4.72	0.059668533	1	1	58.537148
4	0.61	0.59	0.8498	1.5	2	0.96	4.96	0.031071279	1	1	58.54712
5	0.84	0.82	0.8589	1.29	4	1	4.64	0.041803329	1	2	58.569567
4	0.55	0.53		2.37	10.8	1		0.023092611	1	3	58.58183
5	0.90	0.88	0.8548	3.5	4	0.92	4.57	0.023729382	1	1	58.587149
0	0.73	0.71	0.859	1.44	4	1	4.82	0.032298831	0	2	58.604977
2	0.56	0.54	0.8354	2.2	2.8	0.96	4.84	0.006985917	1	1	58.605077
6	0.46	0.42	0.8796	1.25	9	0.96	4.56	0.033854598	0	2	58.605338
5	0.79	0.74	0.9106	1.33	13.104	0.92	4.96	0.043357414	0	2	58.612037
4	0.70	0.68	0.8692	1.64	18.65	0.92	4.92	0.007668408	1	2	58.621725
0	0.61	0.59	0.7586	2.57	8	0.96	4.91	0.032670898	1	1	58.624675
0	0.63	0.60	0.8533	3.6	12	0.9565	5	0.052575896	1	1	58.628747
4	0.52	0.48	0.8606	1.57	14	1	4.64	0.023635757	1	2	58.663632
1	0.77	0.75	0.8764	1.61	25	1	4.8	0.016393795	1	2	58.676065
